RecordDate,Symbol,Series,Prev_Close,Day_Open,Day_High,Day_Low,Day_Last,Day_Close,VWAP,Volume,Turnover,Trades,Deliverable_Volume,Percent_Deliverable,Industry
2021-01-27,COALINDIA,EQ,131.85,132,132.55,128.7,129.25,129.15,130.36,11638766,151721935265000,63223,3591595,0.3086,METALS
2021-01-27,CIPLA,EQ,836.8,839.9,856.45,825.2,839.7,842.5,843.08,7410174,624738950985000,133350,1487876,0.2008,PHARMA
2021-01-27,BRITANNIA,EQ,3613.55,3613.55,3649.9,3593.8,3619,3610.75,3623.42,646880,234391787820000,59500,330873,0.5115,CONSUMER GOODS
2021-01-27,GAIL,EQ,132.95,130.7,131.65,126.9,127.65,127.7,128.83,23044055,296872265425000,88992,9407736,0.4083,OIL & GAS
2021-01-27,EICHERMOT,EQ,2869.55,2899.95,2932.4,2769.5,2784.5,2789.9,2827.64,2574644,728015926475000,152884,697245,0.2708,AUTOMOBILE
2021-01-27,DRREDDY,EQ,5082.4,5052.4,5052.4,4832.8,4902,4909.3,4939.64,1052396,519845335065000,115152,420610,0.3997,PHARMA
2021-01-27,BAJAJFINSV,EQ,9198.9,9165,9284.95,9042.05,9099.2,9126.1,9160.23,616631,564848190390000,68285,102618,0.16640000000000002,FINANCIAL SERVICES
2021-01-27,BAJFINANCE,EQ,4908.7,4921.3,4945.6,4811,4825,4845,4857.86,2800493,1360440877615000,144175,502138,0.1793,FINANCIAL SERVICES
2021-01-27,BHARTIARTL,EQ,580.75,580,581.75,562.35,570.9,570.8,573.12,15280757,875773120035000,195096,6783268,0.4439,TELECOM
2021-01-27,BPCL,EQ,387.3,385.55,390.25,379.75,381.45,380.6,384.57,6033438,232027903425000,102742,2561992,0.4246,OIL & GAS
2021-01-27,VEDL,EQ,165.2,165.25,165.8,162,162.65,162.95,163.69,10420167,170565617945000,39395,3265025,0.3133,METALS
2021-01-27,UPL,EQ,588.15,588.15,601.15,569,575,574.25,581.75,15463821,899612610379999.9,189835,3321789,0.2148,FERTILISERS & PESTICIDES
2021-01-27,ZEEL,EQ,223.7,224,224.75,218.25,221.9,221.1,222.04,10201540,226513035255000.03,62176,3102925,0.3042,MEDIA ENTERTAINMENT & PUBLICATION
2021-01-27,WIPRO,EQ,437.25,438,454.75,437.25,446,446.45,449.19,29590210,1329156139470000,224446,6522228,0.2204,IT
2021-01-27,TECHM,EQ,972.05,978,1004.9,973.65,997.55,997.1,991.82,6975618,691858488580000,123094,3288822,0.4715,IT
2021-01-27,INDUSINDBK,EQ,849.15,848,860.8,806,815,820.15,830.88,15810173,1313638803905000,281856,5487109,0.3471,FINANCIAL SERVICES
2021-01-27,INFY,EQ,1325.1,1319.6,1327.55,1285.1,1300.5,1301,1308.99,8133665,1064686126040000,285525,4665656,0.5736,IT
2021-01-27,ICICIBANK,EQ,538.05,537.8,539.2,519.1,522.75,522.35,528.25,28049286,1481708978320000,346606,15695957,0.5596,FINANCIAL SERVICES
2021-01-27,HINDUNILVR,EQ,2399.6,2425,2425,2335,2403,2391.3,2376.31,2460297,584643041740000,134530,939275,0.3818,CONSUMER GOODS
2021-01-28,ICICIBANK,EQ,522.35,514.6,529.85,512,528.25,528.25,520.72,29836591,1553637811680000,340760,11733669,0.3933,FINANCIAL SERVICES
2021-01-28,INDUSINDBK,EQ,820.15,801.3,828.85,789,805,802.6,808.52,13789865,1114934942730000,242130,3369450,0.2443,FINANCIAL SERVICES
2021-01-28,INFY,EQ,1301,1291.8,1296.45,1272.55,1276.5,1276.2,1283.02,4660690,597977497230000,212130,2338859,0.5018,IT
2021-01-28,HINDUNILVR,EQ,2391.3,2367.9,2411.55,2290,2304,2300.4,2332.18,3867335,901931100440000,235954,1460939,0.3778,CONSUMER GOODS
2021-01-28,COALINDIA,EQ,129.15,128,129.95,127.8,128.45,128.2,128.77,11970139,154142130545000,70998,3176366,0.2654,METALS
2021-01-28,BRITANNIA,EQ,3610.75,3588.7,3650,3559.25,3607.05,3603.75,3611.44,643832,232515761080000.03,57141,277018,0.4303,CONSUMER GOODS
2021-01-28,CIPLA,EQ,842.5,835.5,848.85,825.7,840.3,841.9,839.27,4489853,376821247360000,84347,1084442,0.2415,PHARMA
2021-01-28,BAJAJ-AUTO,EQ,4146.35,4080,4190,4076.6,4150,4135.8,4150.61,1262871,524168401270000,69278,283560,0.2245,AUTOMOBILE
2021-01-28,AXISBANK,EQ,632.1,622,674.7,616,667.1,670.7,651.91,64303975,4192070765545000,573501,18643969,0.2899,FINANCIAL SERVICES
2021-01-28,ADANIPORTS,EQ,518.85,515.7,527.95,507.05,520.3,519.1,519.12,5707393,296280775010000,72088,936612,0.1641,SERVICES
2021-01-28,ASIANPAINT,EQ,2436.6,2420,2453.95,2401.05,2448,2441.7,2425.48,3035457,736243107685000,131945,1208523,0.3981,CONSUMER GOODS
2021-01-28,SUNPHARMA,EQ,569.8,554.9,574.5,550.4,563.45,564.35,563.28,9863454,555589151145000,141876,2443738,0.2478,PHARMA
2021-01-28,SBIN,EQ,275.65,271.9,283.35,269.5,282.9,282.35,277.04,48717297,1349667625260000,280797,11729218,0.2408,FINANCIAL SERVICES
2021-01-28,GRASIM,EQ,1061.55,1040.5,1076,1038.55,1065.2,1067.4,1056.09,2834260,299322787245000,78641,595069,0.21,CEMENT & CEMENT PRODUCTS
2021-01-28,HCLTECH,EQ,955.5,948.8,952.4,930.1,932,933.95,941.03,6960905,655044643455000,191909,3198715,0.4595,IT
2021-01-28,HDFCBANK,EQ,1409.6,1389.9,1401.3,1342,1372,1371.45,1364.16,21352223,2912788635235000,452148,10585667,0.4958,FINANCIAL SERVICES
2021-01-28,HINDALCO,EQ,231.4,225,232.1,224.55,228.75,229.05,228.41,13756664,314210431650000,85256,5157068,0.3749,METALS
2021-01-28,HDFC,EQ,2467,2430.1,2454,2395.25,2431.5,2425.75,2424.38,5282970,1280790378830000,206977,2821927,0.5342,FINANCIAL SERVICES
2021-01-28,HEROMOTOCO,EQ,3358.55,3338.95,3464.1,3325.15,3376,3397.4,3400,1986409,675378225830000,110575,315893,0.159,AUTOMOBILE
2021-01-28,TECHM,EQ,997.1,990,990,965,982,981.6,974.94,4274190,416709944490000,107154,1104071,0.2583,IT
2021-01-28,VEDL,EQ,162.95,160.35,164.2,160.35,163,162.75,162.7,9315988,151574191765000,39087,2694616,0.2892,METALS
2021-01-28,ZEEL,EQ,221.1,217,225.3,216.6,220.2,220.15,221.71,8740020,193772425430000,55227,811613,0.0929,MEDIA ENTERTAINMENT & PUBLICATION
2021-01-28,WIPRO,EQ,446.45,443.25,448.6,427.3,433,431.9,434.54,14812435,643662205055000,157793,2346161,0.1584,IT
2021-01-28,UPL,EQ,574.25,569,570.7,557.2,563,565.45,563.75,8146430,459254175850000,90752,2306182,0.2831,FERTILISERS & PESTICIDES
2021-01-28,EICHERMOT,EQ,2789.9,2780,2830,2738.35,2786.7,2798.45,2793.49,1430646,399649006470000,96332,190840,0.1334,AUTOMOBILE
2021-01-28,GAIL,EQ,127.7,126,129.65,125.6,129.15,128.6,127.91,17278242,221004193975000,67156,3949648,0.2286,OIL & GAS
2021-01-28,DRREDDY,EQ,4909.3,4845,4903.95,4777,4841,4871.8,4847.21,1033094,500762032615000,90306,373711,0.3617,PHARMA
2021-01-28,BAJFINANCE,EQ,4845,4779.55,4909,4723.1,4800,4810.25,4825.59,3477329,1678017351415000,180461,311608,0.08960000000000001,FINANCIAL SERVICES
2021-01-28,BHARTIARTL,EQ,570.8,566.5,575.85,562.75,572.4,570.9,569.72,14921448,850109196960000,170888,4598893,0.30820000000000003,TELECOM
2021-01-28,BAJAJFINSV,EQ,9126.1,9020,9215.25,8817.6,8932,8955.3,9000.96,844736,760343336200000,80479,145264,0.172,FINANCIAL SERVICES
2021-01-28,BPCL,EQ,380.6,377,389.7,376.25,386.5,384.3,385.54,8155883,314441220605000,90373,3149896,0.3862,OIL & GAS
2021-01-28,TATASTEEL,EQ,626,618,630.6,612.6,623.9,623.7,622.48,17091752,1063928231845000,188317,2962321,0.17329999999999998,METALS
2021-01-28,NTPC,EQ,91.3,90.8,92.65,90.35,91.75,91.6,91.26,32227832,294124756695000,97420,11534238,0.3579,POWER
2021-01-28,TITAN,EQ,1440.7,1420,1454.45,1415.65,1448.1,1450.1,1440.29,1850239,266488963910000,61483,497071,0.2687,CONSUMER GOODS
2021-01-28,M&M,EQ,769.95,758,778.1,756.1,764.85,765,765.25,4622634,353749242835000,137863,1924067,0.4162,AUTOMOBILE
2021-01-28,LT,EQ,1359.85,1344.7,1365.1,1340,1347.25,1345.35,1351.06,2962948,400312776870000,110084,1229587,0.415,CONSTRUCTION
2021-01-28,KOTAKBANK,EQ,1764.7,1731,1764.45,1701,1727,1722.85,1717.75,6035924,1036821756300000,224205,3009490,0.4986,FINANCIAL SERVICES
2021-01-28,ITC,EQ,210.65,209.25,211,205.75,206.85,206.6,208.22,22131983,460839581405000,131065,7441957,0.33630000000000004,CONSUMER GOODS
2021-01-28,MARUTI,EQ,7870.9,7840,7984.55,7562,7600,7588.5,7765.46,2085637,1619592709660000,193839,374460,0.1795,AUTOMOBILE
2021-01-28,TATAMOTORS,EQ,267.5,260.05,273.4,259.05,266,266.8,266.8,129156876,3445949874044999.5,543019,10168460,0.0787,AUTOMOBILE
2021-01-28,ONGC,EQ,89.7,89,91.4,88.8,90.65,90.65,90.31,26810222,242112383985000,94075,6283629,0.23440000000000005,OIL & GAS
2021-01-28,TCS,EQ,3261.05,3230,3275,3183.8,3202.95,3196.55,3221.23,3083938,993406546635000,154535,1689185,0.5477000000000001,IT
2021-01-28,SHREECEM,EQ,22820.2,22745,23189.85,22670.65,22950.3,23106.3,22948.51,41756,95823795160000,16349,9929,0.2378,CEMENT & CEMENT PRODUCTS
2021-01-28,RELIANCE,EQ,1895,1880.15,1923.3,1870,1876.35,1876.55,1895.32,15722291,2979880609370000,446576,4697008,0.2987,OIL & GAS
2021-01-28,POWERGRID,EQ,192.35,190.95,190.95,185.8,187.5,187.3,187.41,9040763,169429667395000,57099,4801213,0.5311,POWER
2021-01-28,ULTRACEMCO,EQ,5404.85,5350,5469.95,5340,5430,5443.7,5405.45,576548,311650149295000,54470,165057,0.2863,CEMENT & CEMENT PRODUCTS
2021-01-28,JSWSTEEL,EQ,376.25,371,380.85,369.6,375.35,376.3,374.3,6969457,260865430800000,68667,1449765,0.208,METALS
2021-01-28,NESTLEIND,EQ,17538.1,17470,17520,17203,17306,17387.65,17395.49,89055,154915555660000,24579,41369,0.4645,CONSUMER GOODS
2021-01-28,IOC,EQ,91.4,90.45,92.95,90.25,92.85,92.6,91.94,24137903,221933824865000,68594,6988892,0.2895,OIL & GAS
2021-01-29,MARUTI,EQ,7588.5,7685,7685,7170,7222,7206.65,7377.31,3069968,2264809078535000,281099,1065452,0.3471,AUTOMOBILE
2021-01-29,IOC,EQ,92.6,93.8,96.3,92.8,93.3,93.25,94.25,74195476,699296847210000,154632,25584902,0.3448,OIL & GAS
2021-01-29,NESTLEIND,EQ,17387.65,17385.05,17467.85,16961.3,17150,17060,17224.84,112888,194447779155000,21728,61667,0.5463,CONSUMER GOODS
2021-01-29,ONGC,EQ,90.65,90.75,92.95,87.75,89.25,88.3,90.22,33858273,305458819880000,109804,14621340,0.4318,OIL & GAS
2021-01-29,POWERGRID,EQ,187.3,188.7,189,183,183.9,184.45,185.44,7545948,139930868465000.02,42142,4341824,0.5754,POWER
2021-01-29,RELIANCE,EQ,1876.55,1894.3,1913.1,1830,1844.95,1841.95,1871.72,20173258,3775861233150000,472678,9106845,0.4514,OIL & GAS
2021-01-29,SHREECEM,EQ,23106.3,23250,23294.55,22531,22550,22773.35,22966.73,58005,133218492850000,17700,27489,0.4739,CEMENT & CEMENT PRODUCTS
2021-01-29,TATAMOTORS,EQ,266.8,273,278.8,260.6,262.35,262.7,270.74,138442348,3748138973110000,588270,14916676,0.1077,AUTOMOBILE
2021-01-29,TCS,EQ,3196.55,3210.05,3216.85,3100,3126.95,3111.35,3142.99,5445659,1711564604540000,185207,3601765,0.6614,IT
2021-01-29,JSWSTEEL,EQ,376.3,382.05,382.55,363.2,365.3,366.85,372.53,7981367,297332771030000,66969,2107988,0.2641,METALS
2021-01-29,ULTRACEMCO,EQ,5443.7,5489,5509.7,5288,5323.4,5327.25,5412.25,745559,403515536510000,59933,290436,0.3896,CEMENT & CEMENT PRODUCTS
2021-01-29,BHARTIARTL,EQ,570.9,578.5,578.5,550.6,552.25,553.6,560.51,25051621,1404167185095000,254371,11219875,0.4479,TELECOM
2021-01-29,BAJFINANCE,EQ,4810.25,4886.7,4950,4707.1,4732.15,4734.55,4852.55,4260795,2067574025275000,190990,717134,0.16829999999999998,FINANCIAL SERVICES
2021-01-29,BPCL,EQ,384.3,389.9,396.55,381.35,385.75,383.6,389.32,8258955,321541086680000,95570,2966732,0.3592,OIL & GAS
2021-01-29,BAJAJFINSV,EQ,8955.3,9041.95,9109.35,8675.55,8718.6,8722.75,8932.07,727352,649676246645000,69955,152688,0.2099,FINANCIAL SERVICES
2021-01-29,HCLTECH,EQ,933.95,941,949.5,909.5,914.5,914,927.73,7692663,713671419285000,160581,3442797,0.4475,IT
2021-01-29,GRASIM,EQ,1067.4,1062.6,1094,1048.45,1062,1055.65,1073.2,3822191,410197907255000,94386,901484,0.2359,CEMENT & CEMENT PRODUCTS
2021-01-29,BAJAJ-AUTO,EQ,4135.8,4168,4205.35,3990,4023,4005.8,4096.45,1406268,576070627185000,82243,293774,0.2089,AUTOMOBILE
2021-01-29,ADANIPORTS,EQ,519.1,527.55,533.1,507.1,510,509.7,520.22,6781488,352787664840000,81398,1734454,0.2558,SERVICES
2021-01-29,AXISBANK,EQ,670.7,671,675.85,653,666.45,662.9,663.09,31273252,2073703224010000,350863,11654415,0.3727,FINANCIAL SERVICES
2021-01-29,ASIANPAINT,EQ,2441.7,2456,2484,2400,2412.5,2407.35,2440.58,2768673,675715912980000,116478,1163289,0.4202,CONSUMER GOODS
2021-01-29,HINDUNILVR,EQ,2300.4,2315.1,2322.3,2251,2264.5,2263.9,2278.17,4472694,1018954285900000,180375,2477380,0.5539000000000001,CONSUMER GOODS
2021-01-29,ICICIBANK,EQ,528.25,533.35,544.95,529.45,538.95,537,536.18,33172808,1778669755765000.2,299110,16098213,0.4853,FINANCIAL SERVICES
2021-01-29,INFY,EQ,1276.2,1286.25,1291.15,1231,1250,1239.05,1253.29,12183519,1526943739485000,268406,8230671,0.6756000000000001,IT
2021-01-29,INDUSINDBK,EQ,802.6,817.1,860.85,815.65,851.9,846.1,841.17,19305853,1623956600735000,303704,2482560,0.1286,FINANCIAL SERVICES
2021-01-29,COALINDIA,EQ,128.2,129.25,129.65,125.25,126,125.9,127.82,15268785,195166089785000,62235,6229977,0.408,METALS
2021-01-29,CIPLA,EQ,841.9,847.95,850.85,820.75,828,825.9,835.27,7185812,600211771860000,127245,2191008,0.3049,PHARMA
2021-01-29,BRITANNIA,EQ,3603.75,3605.2,3620.8,3480.2,3508,3501.1,3553.58,733173,260538821225000,62146,403559,0.5504,CONSUMER GOODS
2021-01-29,SBIN,EQ,282.35,285.6,290.65,279.1,281.75,282.1,283.48,42300984,1199128259315000,257824,9905258,0.2342,FINANCIAL SERVICES
2021-01-29,SUNPHARMA,EQ,564.35,568,600,554.1,588.4,586.2,579.58,22539938,1306374025600000,307151,4231061,0.1877,PHARMA
2021-01-29,DRREDDY,EQ,4871.8,4890,4915,4550,4613.55,4602.7,4705.7,2964195,1394859917710000,190160,815283,0.275,PHARMA
2021-01-29,GAIL,EQ,128.6,129,129.7,124.3,125.15,125.3,127.04,22647682,287712415950000,67090,8869812,0.3916,OIL & GAS
2021-01-29,EICHERMOT,EQ,2798.45,2812.4,2870.45,2726.95,2758.3,2744.3,2800.07,2067268,578850054850000,112364,392433,0.1898,AUTOMOBILE
2021-01-29,HINDALCO,EQ,229.05,230.1,234.3,225,226.1,226.3,229.83,14992241,344566647980000,104054,4403026,0.2937,METALS
2021-01-29,HDFC,EQ,2425.75,2450,2460,2364.6,2378,2377.8,2413.14,7347695,1773103059580000,217055,5178831,0.7048000000000001,FINANCIAL SERVICES
2021-01-29,HEROMOTOCO,EQ,3397.4,3419.9,3485,3226.4,3272,3256.05,3377.32,1718833,580504828395000,103370,338447,0.1969,AUTOMOBILE
2021-01-29,HDFCBANK,EQ,1371.45,1391.35,1408.75,1364.5,1391,1390.5,1388.21,14352251,1992389170285000,358077,6859254,0.4779,FINANCIAL SERVICES
2021-01-29,TECHM,EQ,981.6,990.1,995.9,956,961.05,961.4,974.13,4425911,431141179945000,100507,1840066,0.4157,IT
2021-01-29,VEDL,EQ,162.75,163.8,165.3,160.3,161.6,161.25,162.52,14514240,235886043650000,51469,4891979,0.337,METALS
2021-01-29,ZEEL,EQ,220.15,223.7,229,217.75,219.45,220,224.1,13881940,311092126065000,73539,2587329,0.1864,MEDIA ENTERTAINMENT & PUBLICATION
2021-01-29,UPL,EQ,565.45,569.85,576,557,562.3,560.65,566.13,9298672,526427376285000.06,117038,2182936,0.2348,FERTILISERS & PESTICIDES
2021-01-29,WIPRO,EQ,431.9,437.4,437.7,415.55,420,417.9,425.79,15632421,665615833940000,143912,5120354,0.3275,IT
2021-01-29,ITC,EQ,206.6,208.55,208.8,202.35,203.25,203.25,205.15,23764654,487528366460000.06,139430,9869530,0.4153,CONSUMER GOODS
2021-01-29,KOTAKBANK,EQ,1722.85,1749.85,1749.85,1704,1710.55,1712.95,1723.6,5140687,886051209400000,164851,3137454,0.6103000000000001,FINANCIAL SERVICES
2021-01-29,LT,EQ,1345.35,1362,1369,1325.1,1338,1334.7,1339.99,5130876,687529819480000,148123,2556200,0.4982,CONSTRUCTION
2021-01-29,M&M,EQ,765,772.55,799.95,746,753,749.6,773.41,8761073,677591094730000,141358,2874263,0.3281,AUTOMOBILE
2021-01-29,NTPC,EQ,91.6,92,92.6,88.15,88.75,88.95,90.26,36962884,333614954420000,96079,19340797,0.5232,POWER
2021-01-29,TATASTEEL,EQ,623.7,630.05,633.8,596,602.9,601,609.77,26826575,1635791755445000,290798,5256720,0.196,METALS
2021-01-29,TITAN,EQ,1450.1,1456,1469.25,1415.25,1422,1420.3,1439.44,2435997,350647524370000,62294,965979,0.3965,CONSUMER GOODS
2021-02-01,TITAN,EQ,1420.3,1437.8,1508.55,1423.65,1505.75,1501.55,1469.39,2215933,325606014160000,74312,575223,0.2596,CONSUMER GOODS
2021-02-01,M&M,EQ,749.6,753,808.85,741.55,795.9,795.15,783.02,6592083,516170651385000.06,117679,1732811,0.2629,AUTOMOBILE
